,created_at,default_profile,default_profile_image,description,favourites_count,followers_count,friends_count,geo_enabled,id,lang,location,profile_background_image_url,profile_image_url,screen_name,statuses_count,verified,average_tweets_per_day,account_age_days,account_type
2230,08-05-2007 16.59,FALSE,FALSE,"Mom, activist, proud daughter of Cuban immigrants. #Missingperson #coldcase advocate. Will find #LilyAramburo & get #Justice4Lily #RESIST #BLM #markedbyCovid",48822,7215,5721,TRUE,5869372,en,"Miami Beach, FL",http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/1287981747947413505/xRX168Qd_normal.jpg,Yogini,43605,FALSE,8.989,4851,human
2231,18-06-2009 12.42,FALSE,FALSE,Compte @ELLEfrance,59,1174541,244,TRUE,48336713,fr,"Paris, France",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/573779034531823616/zSEdf1oX_normal.jpeg,ELLEfashion,42752,FALSE,10.481,4079,human
2232,17-06-2009 1.51,FALSE,FALSE,King George - Hamilton “Philip” tour . Dancer . Actor . Athlete,14949,30346,587,FALSE,47812430,en,NY,http://abs.twimg.com/images/themes/theme6/bg.gif,http://pbs.twimg.com/profile_images/999750450575360000/KsMIxxG7_normal.jpg,NeilHaskell,10019,TRUE,2.455,4081,human
2233,06-06-2009 19.02,FALSE,FALSE,Mastel2 Team,32,654,903,TRUE,45190999,et,Tech-Inspire,http://abs.twimg.com/images/themes/theme4/bg.gif,http://pbs.twimg.com/profile_images/423169469569957888/9zrWfVXw_normal.png,KEEP_DARK,31623,FALSE,7.73,4091,human
2234,24-02-2012 8.38,FALSE,FALSE,Fulltime Haciendera and Professional Husgadera. thesenyora(at)gmail(dot)com IG: Senyora.official,7358,5521462,82,TRUE,501583715,en,Philippines,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1222799760295264257/tlyGjImc_normal.jpg,Senyora,22951,FALSE,7.406,3099,human
2235,14-08-2015 2.37,TRUE,FALSE,27. Arizonian🌵 🇺🇸 • Walk By Faith Not By Sight ✞ • Self-taught Artist • Sports Fanatic • Music Lover • Mamba Forever 💜💛,2191,266,130,TRUE,3314650988,en,A R I Z O N A,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1242391025424850949/YpsCONQY_normal.jpg,Jennedy13,5925,FALSE,3.234,1832,human
2236,30-01-2012 11.08,TRUE,FALSE,Hatar ytliga individer med lågt iq.,2389,21,0,FALSE,478515076,sv,jönköping,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/3512828407/f73a79629eb48ce910112a031bd2a454_normal.jpeg,timcarlsson,3232,FALSE,1.035,3123,bot
2237,27-08-2011 5.35,TRUE,FALSE,Comunicador Social especializado en RRPP y Publicidad - 1924Ⓤ / Jeremias 17-5 /  🦁,29332,2071,721,TRUE,362909565,es,"Lima, Per Ⓤ",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1260768822358917121/euPGQzOc_normal.jpg,_MerengUeSoy,101529,FALSE,30.954,3280,bot
2238,18-02-2012 15.58,FALSE,FALSE,Blogger \\ Beauty. Check this https://t.co/BYFgYBoygD,139,83,0,TRUE,496078728,en,Nowhere,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/971176889372078080/hikPInBO_normal.jpg,BiankaKatona,796,FALSE,0.256,3104,bot
2239,14-06-2011 10.14,FALSE,FALSE,Living the dream! 🦄🦋💫💜,49,13296340,279,FALSE,317034396,en,"Mumbai, India.",http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/1256500530244960257/Gf0oz7A7_normal.jpg,ShraddhaKapoor,5644,TRUE,1.683,3354,human
2240,02-10-2012 1.34,TRUE,FALSE,"Takaful Consultant at PrudentialBSN Takaful
#jomteakaful
#letschillwithRai",4535,611,397,TRUE,857313176,en,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1273293908546449408/xZYhBu9b_normal.jpg,raihananoh,30320,FALSE,10.535,2878,human
2241,07-01-2018 21.31,TRUE,FALSE,"Founder & CEO https://t.co/LXRHlWdHVE @OfficialBeeApp NMLS 1308125 Personal account Christian, purpose driven 🇺🇸 capitalist https://t.co/TbRuUUzaGL",3258,1077,764,TRUE,9.50E+17,en,"Jacksonville, FL",,http://pbs.twimg.com/profile_images/1025777189055279104/M6TRy4Di_normal.jpg,BeeMortgageCW,3847,FALSE,4.032,954,bot
2242,30-11-2016 0.52,TRUE,FALSE,"👑Daughter of God, Mommy👪, Lover of Truth💯, Bold🦁,  Farm Life 🐔🐣🐓, Patriot🇺🇸 Blessed❤🙌 ➕➕➕
🚫DMs
#MAGA #WWG1WGA #OpMayflower ❌",1392,550,682,FALSE,8.04E+17,en,"Ohio, USA",,http://pbs.twimg.com/profile_images/1069763913837936641/mRiqvefl_normal.jpg,Steph_Jane352,708,FALSE,0.521,1358,human
2243,03-11-2015 10.56,TRUE,FALSE,"Old Magcon 1/12♡DolanTwins 1/2♡
Caballeros 1/18 + JustinB, Austin Mahone, MaxGeorge, SebasOlzanski
Jozvan ya no me ama",1666,18,38,FALSE,4112093114,en,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/769078806804041730/g_7UCbOx_normal.jpg,EdieHolm,3151,FALSE,1.801,1750,bot
2244,23-09-2011 3.02,FALSE,FALSE,"@keatonstromberg @truechadwick @wesleystromberg 
Business/Bookings: info@emblem3.com 
Text us! +1 (818) 600-9618 
Cameo: https://t.co/fFnSYH8LLm",7468,740675,17794,TRUE,378376122,en,West Coast,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1270072072845193216/07tY6o3q_normal.jpg,EmblemThree,10703,TRUE,3.29,3253,human
2245,12-04-2014 20.21,TRUE,FALSE,,1354,9,0,FALSE,2479722431,,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/662357648189296640/mKVvqo07_normal.jpg,200891013,1937,FALSE,0.835,2320,bot
2246,21-06-2011 6.57,TRUE,FALSE,,586,7,0,FALSE,321228750,,canada,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1521574740/i_got_swaG_normal.jpg,layla_prince,772,FALSE,0.231,3347,bot
2247,03-12-2016 7.54,TRUE,FALSE,webcam mdel..... for free shows addmyooVoo == pleasureb001 (those are zeros not o's) ALL ladies welcome to watch,159,1,0,FALSE,8.05E+17,en,unknown,,http://pbs.twimg.com/profile_images/804974909784850432/esxTcwnF_normal.jpg,bembury_jeanie,322,FALSE,0.238,1355,human
2248,20-07-2009 19.12,FALSE,FALSE,"Self employed 🇺🇸 Grateful 
@DellTech 
@VMware 
@Secureworks  
@boomi 
@DellFdn
https://t.co/2QEmywiWHv",5316,653364,3342,TRUE,58560480,en,"Austin, TX",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/817627299570798592/XxdAd5R2_normal.jpg,MichaelDell,4621,TRUE,1.142,4047,human
2249,13-03-2012 14.59,FALSE,FALSE,Copper Chimney is an upscale #Indian #Restaurant which serves a wide variety of tandoor and curry dishes in Sunny Isles,2316,53,0,TRUE,523341799,en,"18090 Collns Avenue, 33160",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/836980819214417920/uRmPlCFx_normal.jpg,CopperChimneyFL,3090,FALSE,1.003,3080,bot
2250,31-05-2011 19.18,TRUE,FALSE,,950,66,0,FALSE,308645873,,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/838492606413811712/Y0fD4ZlP_normal.jpg,RoufChoudhury,1409,FALSE,0.418,3367,bot
2251,19-02-2009 20.34,FALSE,FALSE,"I’m striving to make a positive difference by advocating & acting to advance peace, justice & equality for all people. RTs are to educate, not always endorse.",5207,696,4977,FALSE,21336054,en,"Pittsburgh, PA",http://abs.twimg.com/images/themes/theme6/bg.gif,http://pbs.twimg.com/profile_images/823222164837060608/7H5HH3HW_normal.jpg,rscottharrison,14105,FALSE,3.36,4198,bot
2252,09-09-2009 0.38,FALSE,FALSE,J.L.G; restt in paradisee,1591,40,0,FALSE,72716290,fr,VA,http://abs.twimg.com/images/themes/theme19/bg.gif,http://pbs.twimg.com/profile_images/3459530857/75b81b171c38a2ec793a99873c39a7c2_normal.jpeg,illlNanaa,2273,FALSE,0.569,3997,bot
2253,30-09-2009 2.00,TRUE,FALSE,,2049,42,187,FALSE,78483460,,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/378800000522201970/3f5d2dca83b5dbc28c4b76b8f6abca39_normal.jpeg,rppicard,2919,FALSE,0.734,3976,bot
2254,01-10-2014 5.29,FALSE,FALSE,Was fuglier than ebola even before it was cool. *not a parody account*,31,256,155,TRUE,2836238341,en,Summer Heights High,http://abs.twimg.com/images/themes/theme18/bg.gif,http://pbs.twimg.com/profile_images/523492304531644416/MPrqkiue_normal.png,aFuglyGirl,109,FALSE,0.051,2149,human
2255,01-10-2013 20.25,TRUE,FALSE,"Interested in: Border area between Philosophy and Physics, Origin of Life, Literature, Arts, Photography ♌️ - Where is a form, there is a soul - Pessoa",577864,39984,32947,FALSE,1924501530,en,Germany ,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/875658171339100161/cxO-E6Ko_normal.jpg,MomiraMonika,173072,FALSE,68.871,2513,bot
2256,05-06-2013 4.48,TRUE,FALSE,,34,18,137,FALSE,1484099629,,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/912489540677459968/ATqc1m1a_normal.jpg,CarinaDJ82,181,FALSE,0.069,2632,human
2257,30-05-2010 23.23,FALSE,FALSE,Seu cu,2062,30,265,FALSE,150048830,ro,Nárnia,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/420362845339930624/SYt_Z_F9_normal.jpeg,MiguelSilva123,3008,FALSE,0.806,3733,bot
2258,17-10-2012 2.45,FALSE,FALSE,🇺🇸 ⭐ 🇺🇸  ⭐🇺🇸 ⭐️🇺🇸 ⭐️🇺🇸  ⭐️ 🇺🇸  This is America We are America #VoteDemocrat,1303,100,643,FALSE,885887040,en,unknown,http://abs.twimg.com/images/themes/theme4/bg.gif,http://pbs.twimg.com/profile_images/878103442320900096/NYIDmFr7_normal.jpg,LindseyArlos,11218,FALSE,3.918,2863,human
2259,24-05-2011 2.45,FALSE,FALSE,👽,6477,56,221,FALSE,304189510,,USA,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1095443520058462208/EVK9TgnE_normal.jpg,charmed6513,4331,FALSE,1.283,3375,human
2260,17-08-2010 6.10,FALSE,FALSE,"A 25 year old hard working mama ready to help others achieve there dreams. Ready or not here I come! Interests: Network marketing, Doterra, health, horses.",2143,33,0,FALSE,179408969,en,Utah,http://abs.twimg.com/images/themes/theme7/bg.gif,http://pbs.twimg.com/profile_images/1386811739/smaller_file_2_by_3_normal.jpg,Simply_Mattie,5115,FALSE,1.399,3655,bot
2261,08-06-2008 5.44,FALSE,FALSE,"Caffeine Addict, Nail Polish Enthusiast",110,30,197,FALSE,15044694,en,unknown,http://abs.twimg.com/images/themes/theme18/bg.gif,http://pbs.twimg.com/profile_images/762517370090827777/0PFD-mQ6_normal.jpg,christine12272,931,FALSE,0.209,4455,human
2262,12-07-2011 14.53,TRUE,FALSE,Pior seria se pior fosse...,1416,53,0,FALSE,334073948,pt,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1438590046/DSC06283_normal.JPG,Fhpetroni,2573,FALSE,0.774,3325,human
2263,26-01-2012 4.15,FALSE,FALSE,,1840,6,0,FALSE,474583138,,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1781849749/341034_2592896938824_1146663874_32504804_2101381290_o_normal.jpg,AleBonillaA,2573,FALSE,0.823,3128,bot
2264,26-08-2013 13.45,TRUE,FALSE,,990,4,6,FALSE,1701941370,,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/824936228034322432/TvzsOoga_normal.jpg,Huboe,1442,FALSE,0.566,2549,bot
2265,01-03-2011 4.03,FALSE,FALSE,"National Correspondent for @Hearst. Covering politics and a bit of everything else from DC. Married to @AmyPrich, @ChapmanU alumni, California soul.",5024,2254,1638,TRUE,259100812,en,"Washington, DC",http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1221245901043195904/KHTYsctc_normal.jpg,MattPrichardTV,15896,FALSE,4.596,3459,human
2266,26-02-2014 3.45,TRUE,FALSE,,2235,18,0,FALSE,2366214286,,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/447586062135615488/AMAEoBy6_normal.jpeg,imsofetchhh,1952,FALSE,0.825,2366,bot
2267,12-07-2009 21.50,TRUE,FALSE,"I'm part oompa-loompa & part leprechaun. My loves include beer, food, sports, the military, my hubby, my friends & my big crazy family! Views are my own!",1126,313,1868,TRUE,56201361,en,"Philadelphia, PA",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/900145054588821504/jjp1GgLo_normal.jpg,emurphy7,3254,FALSE,0.802,4055,human
2268,03-04-2009 22.49,TRUE,FALSE,,143,249,142,TRUE,28676252,,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1414564169/image_normal.jpg,GuntherNY,424,FALSE,0.102,4155,human
2269,03-07-2010 13.02,FALSE,FALSE,Pretension-free zone. No snobs allowed. Do you have a soft/social skill or #etiquette question? E-mail misslola@misslolasays.com,1785,266,0,FALSE,162369691,en,Everywhere,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/834019589784678400/Gj5yPmAf_normal.jpg,misslolasays,6919,FALSE,1.871,3699,human
2270,06-08-2017 7.28,TRUE,FALSE,"мо выбор. Колкоьчики ,",95,3,0,FALSE,8.94E+17,ru,unknown,,http://pbs.twimg.com/profile_images/894106021567889408/D8V2tjbB_normal.jpg,gmhmacwfks1508,167,FALSE,0.151,1109,human
2271,16-04-2013 3.00,TRUE,FALSE,I believe in Karma.. Everything connects to everything else #PAINTER #ACTRESS #MODEL #VEGAN #ANIMALRIGHTS🐷🐣🐮#CLIMATEACTIVIST #PLASTICFREE #RESISTANCE,42064,1438,1517,FALSE,1355911345,en,  🌺🐝SUNNY CALIFORNIA🌴☀️🌊👙,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1148401922803560451/FO4GRvNm_normal.jpg,lapaintergirl,3783,FALSE,1.411,2682,human
2272,09-11-2016 20.52,TRUE,FALSE,Eat the rich and fuck partisanship.,11644,105,869,FALSE,7.96E+17,en,unknown,,http://pbs.twimg.com/profile_images/823302483569213441/wdOKAZfM_normal.jpg,PeacefulMutiny,9538,FALSE,6.922,1378,human
2273,03-03-2017 5.03,FALSE,FALSE,Designer @lovebomshel & Fashion Blogger • https://t.co/kGWJeK0TIk,547,87,158,FALSE,8.38E+17,da,West Palm Beach,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1161128994181398529/XFvlVnfk_normal.jpg,thedailyjule,129,FALSE,0.102,1265,human
2274,11-02-2012 22.06,FALSE,FALSE,Love of beauty is taste. The creation of beauty is art.                                    :),19,715,0,FALSE,489787573,en,Tunisia,http://abs.twimg.com/images/themes/theme18/bg.gif,http://pbs.twimg.com/profile_images/435138220817281024/MzEW3TWx_normal.jpeg,nada_sgh,1016,FALSE,0.327,3111,human
2275,19-06-2014 2.44,FALSE,FALSE,"i teach math. 
trying to be the best me. still. 
also, I swear a lot.
#Biden2020 #FuckTrump #TrumpIsANationalDisgrace
#BlackLivesMatter #BLM #Allyship
#Resist ✊",6377,5393,5717,FALSE,2575929534,en,unknown,http://abs.twimg.com/images/themes/theme19/bg.gif,http://pbs.twimg.com/profile_images/902034239381692416/ripFNHRd_normal.jpg,ShannaOrgana,5308,FALSE,2.356,2253,human
2276,08-10-2009 13.00,TRUE,FALSE,"Life is a roller coster! Sit back and enjoy the ride.
I like reading,being in the outdoors, ice-skating and horse-back riding.",1593,7,44,FALSE,80842954,en,USA,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/494733061/elvenqueen_normal.jpg,Isodoria,2270,FALSE,0.572,3967,bot
2277,27-06-2011 20.54,TRUE,FALSE,isabelle huppert enthusiast. horror and scifi freak. industrial music fiend. metalhead. hockey obsessed. dork. and smartass.,255,335,554,TRUE,325161166,en,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1943923290/image_normal.jpg,prkchopexpress,43474,FALSE,13.016,3340,human
2278,27-09-2012 4.46,FALSE,FALSE,"13★ 96☆ 07★ 16★★
Lucha ∞ 
Handbal#16
19-07💘💏

Fb: Agustina Aguirre
Ig: AguirreAgustinaOk",6326,1029,2192,TRUE,848662740,tl,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1206628735241379840/XrCgB0fB_normal.jpg,Agus_AguirreOk,27831,FALSE,9.653,2883,human
2279,13-05-2013 21.15,FALSE,FALSE,Don't really use this anymore..,8360,87,321,FALSE,1426428145,en,Golf Course,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/485509225485852672/pzbrEAw8_normal.jpeg,NotMattNewell,22,FALSE,0.008,2654,human
2280,20-05-2009 1.04,FALSE,FALSE,homeschool mom. failing mom. she will be ok .carry the damn one. wtf with new math??!!!!!!!,1748,1471899,310,FALSE,41259253,en,here,http://abs.twimg.com/images/themes/theme5/bg.gif,http://pbs.twimg.com/profile_images/3509249308/2b6d40f5697c83206c89b4f9784f9a04_normal.jpeg,1capplegate,5646,TRUE,1.374,4109,human
2281,02-07-2011 4.20,FALSE,FALSE,24 ♉️   Freedom is the Goal & Knowledge is the 🔑,5602,1208,1385,TRUE,327782659,en,"Greensboro, NC",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1133128188941484033/Rp8krPtI_normal.jpg,You_MadBroxD,40357,FALSE,12.097,3336,human
2282,12-10-2012 7.34,TRUE,FALSE,Bachelors know more about women than married men; if they didn't they'd be married too.,2193,1,123,FALSE,875139337,en,"Lacombe, United States",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2708042691/6f3b695328ff5ba0a724621f700524d9_normal.jpeg,maggiezu42b82b,2215,FALSE,0.772,2868,bot
2283,08-07-2010 23.29,FALSE,FALSE,"You're sitting on Twitter & life's passing you by. You keep procrastinating over & over. Maybe i'll follow him next week, maybe next month. NO DO IT RIGHT NOW!",96,231392,184566,FALSE,164466971,en,unknown,http://abs.twimg.com/images/themes/theme8/bg.gif,http://pbs.twimg.com/profile_images/1108849799204352002/xPBVL9J4_normal.jpg,JordanPosts,1496,FALSE,0.405,3694,bot
2284,12-04-2014 9.27,TRUE,FALSE,Cosplay master/Fitness. Check this https://t.co/ImWyYCSDQ7,112,3,0,FALSE,2478412089,en,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/970640024671731712/dgMu-lyd_normal.jpg,AlexanderVitusS,20,FALSE,0.009,2321,bot
2285,26-07-2009 21.02,FALSE,FALSE,"Host, James Beard 🏆-winning Chopped on @FoodNetwork; @Emmy winner OG QueerEye. Author ""In My Kitchen."" Banner: Seville 'Shrooms. Inset: by Retiba Hegazzi, 9",6924,252681,1907,FALSE,60395840,en,"Brooklyn, USA",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1070102914138628098/wi_Fl6Yx_normal.jpg,TheTedAllen,24110,TRUE,5.966,4041,human
2286,16-07-2015 11.34,FALSE,FALSE,Virtual Operations Support Teams for the Americas (VOST). Equipo de soporte digital en emergencias para las Americas.,431,661,234,FALSE,3378614589,es,The Americas,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/622164596065857536/21uluSmB_normal.png,VOSTamericas,3266,FALSE,1.756,1860,bot
2287,10-02-2009 21.52,FALSE,FALSE,#POET #Actor #Author #SpokenWord @recordingacademy’s #Chicago (Midwest) Chapter President,6324,8825,1029,FALSE,20549962,en,unknown,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/1199225496585805825/ZHwMnmZn_normal.jpg,J_Ivy,27636,TRUE,6.569,4207,human
2288,17-05-2016 21.58,FALSE,FALSE,I'm a friendly bot tryin' to sing the chorus to Smells Like Teen Spirit by @nirvana #botALLY hosted on @v21 's #CBDQ,1,45,2,FALSE,7.33E+17,en,"Seattle, WA",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/732696716403740673/4YeWuzB4_normal.jpg,botsmellslike,57483,FALSE,36.99,1554,bot
2289,20-03-2010 22.43,TRUE,FALSE,"i like fashion, boys, reading, volleyball and shopping :)",1298,10,0,FALSE,124883289,en,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/766646657/0306002056_normal.jpg,mollyywollyy,1852,FALSE,0.487,3804,bot
2290,27-08-2012 21.09,FALSE,FALSE,"Infosec consultant, author, SME, Windows, security, passwords, identity, appsec /r/WindowsSecurity & /r/Passwords mod, Microsoft rMVP  https://t.co/ARol1gWupO",9272,7714,2166,TRUE,785486180,en,"Utah, USA",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1243225918664921090/s7McWvsl_normal.jpg,m8urnett,15286,FALSE,5.248,2913,human
2291,01-12-2009 21.44,FALSE,FALSE,Official twitter of model Luma Grothe.,6,3066,87,FALSE,93950314,en,"New York, New York.",http://abs.twimg.com/images/themes/theme13/bg.gif,http://pbs.twimg.com/profile_images/481955666249404416/EgI-6wgn_normal.jpeg,LumaGrothe,1455,FALSE,0.372,3913,human
2292,28-11-2010 23.24,TRUE,FALSE,REGGEA ARTIST SINGER PERFORMER,1324,27,0,TRUE,220828028,en,las vegas,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1177947694/micheal_black_flower_normal.jpg,reggeastar,1886,FALSE,0.531,3551,bot
2293,26-10-2018 15.43,TRUE,FALSE,,18,9,22,FALSE,1.06E+18,,unknown,,http://pbs.twimg.com/profile_images/1055849237055856640/vcLhaRkW_normal.jpg,jensmomlife,39,FALSE,0.059,662,human
2294,19-10-2016 7.31,TRUE,FALSE,,241,449,564,FALSE,7.89E+17,,"Rajastán, भारत",,http://pbs.twimg.com/profile_images/835062978160386048/6Oc1D2De_normal.jpg,sangriagoodblak,688,FALSE,0.491,1400,bot
2295,23-02-2016 1.24,FALSE,FALSE,A twitter page dedicated to introducing sneaker news and software to get sneakers by https://t.co/eKQVwSWU1j,4974,72367,6972,FALSE,7.02E+17,en,"Washington, USA",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1137137257096155136/GFurOm06_normal.jpg,satalymike,12156,FALSE,7.417,1639,bot
2296,26-09-2016 6.31,TRUE,TRUE,,6,7,0,FALSE,7.80E+17,,unknown,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,gvmpavankumar53,4,FALSE,0.003,1423,bot
2297,23-08-2016 18.08,TRUE,FALSE,Kindergarten Teacher for the Cajon Valley School District || @CSUF Alumna 🐘,1615,195,215,FALSE,7.68E+17,en,"San Diego, CA",,http://pbs.twimg.com/profile_images/1156321998164770816/7QTt11ab_normal.jpg,_msvrios,317,FALSE,0.218,1456,human
2298,25-01-2009 19.45,FALSE,FALSE,"Carefully curated tomfoolery and unsolicited thoughts on film. Serial retweeter. Occasional musician. Orioles fan, regrettably. Do not take me seriously.",15661,311,434,TRUE,19501449,en,"Nowhereville, Everywhere",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1017196132643037185/LIsK47fv_normal.jpg,garrettfpierce,10997,FALSE,2.604,4223,human
2299,20-09-2017 16.30,TRUE,TRUE,,80,1,842,FALSE,9.11E+17,,unknown,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,MettlerGigi,100,FALSE,0.094,1063,bot
2300,07-10-2016 13.15,TRUE,FALSE,Book lover. Thinker. A Great human being. New concepts. Standards. Slow to speak out,346,0,19,FALSE,7.84E+17,en,Salem,,http://pbs.twimg.com/profile_images/786976652534358016/HSNsSD9C_normal.jpg,vl609fadeev,346,FALSE,0.245,1411,bot
2301,13-02-2009 22.13,FALSE,FALSE,North central Alberta's most comprehensive local breaking news.,248,192100,267,TRUE,20812193,en,"Edmonton, Alberta, Canada",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1110238548576231424/bjqgPPV2_normal.jpg,ctvedmonton,135830,TRUE,32.31,4204,bot
2302,25-02-2011 2.15,FALSE,FALSE,"Creative being ✨💫

Don't let anybody steal your magic yeaa. I got so much ya'll",464,905,142,FALSE,257266088,en,New York ,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1248021177534017537/ay7vg7PC_normal.jpg,Tatiana_Soliel,538,FALSE,0.155,3463,human
2303,13-04-2015 23.12,TRUE,FALSE,I’m working on it.,6463,379,507,TRUE,3153957289,af,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1250196736989110278/lE9H-ib3_normal.jpg,sophaloafa,1457,FALSE,0.746,1954,human
2304,03-11-2015 9.40,TRUE,FALSE,Eisenhower Fellow 2012 former journalist with NDTV for 15 years. strong views big dreams. All tweets personal,1775,17,0,FALSE,4111569319,en,somewhere in the world...,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/685820101837336576/_lFe1Uic_normal.jpg,LanoraRael,3534,FALSE,2.018,1751,bot
2305,22-09-2012 16.08,TRUE,FALSE,,1572,30,99,TRUE,840012254,,天朝上海,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2637811061/065d27ec4e0586ee79a11e806c0a621c_normal.jpeg,freewuyue,2191,FALSE,0.759,2887,bot
2306,10-07-2011 18.48,FALSE,FALSE,Florida A&M University,864,1885,1357,FALSE,332959611,en,561 ✈ 850,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1289248175941877760/vjJBxErE_normal.jpg,Petty_Paris,66699,FALSE,20.048,3327,human
2307,22-03-2013 18.19,FALSE,FALSE,Periodista bilbaino (con diptongo).    Presentador de @sextanochetv,31799,110524,1860,TRUE,1289327088,es,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/378800000760937591/cd9aae8be022a1cff7d440b2e9b4ba95_normal.jpeg,_InakiLopez_,31805,TRUE,11.754,2706,human
2308,10-10-2010 16.02,FALSE,FALSE,"☮️💙 #BlackLivesMatter  #GreenNewDeal♻ #MedicareForAll🏥 #UBI💵
🔊#VoteProgressive #UnaffiliatedVoter #NoPartyVoter 🇺🇸
🕯️ #Bernie2020 #NotMeUs😷 📢",171406,1497,263,FALSE,200905204,en,Earth,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1249786522083131394/3Hsy0nDX_normal.jpg,MaureenFrench,92037,FALSE,25.566,3600,human
